"Host","Route","URL","Status","ContentType","Kind","Schema","Sample"
"thebulldogseeds.com","/wc/store/products/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/store/products/(?P<id>[\d]+)","200","application/json","object","description:string,has_options:boolean,variation:string,on_sale:boolean,grouped_products:array<empty>,prices:object,review_count:number,low_stock_remaining:null,is_on_backorder:boolean,add_to_cart:object,is_in_stock:boolean,average_rating:string,categories:array<object>,short_description:string,brands:array<empty>,variations:array<object>,parent:number,attributes:array<object>,price_html:string,id:number,images:array<object>,permalink:string,slug:string,tags:array<empty>,extensions:object,type:string,sku:string,is_purchasable:boolean,stock_availability:object,sold_individually:boolean,name:string","{
    ""id"":  1429,
    ""name"":  ""Orange 90"",
    ""slug"":  """",
    ""parent"":  0,
    ""type"":  ""variable"",
    ""variation"":  """",
    ""permalink"":  ""https://thebulldogseeds.com/?post_type=product\u0026p=1429"",
    ""sku"":  ""Orange 90"",
    ""short_description"":  ""\u003cp class=\""Textbody\"" style=\""margin-bottom: 0cm\""\u003e\u003cem\u003eAmsterdam\u0026#8217;s most famous orange\u0026#8230; \u003c/em\u003eOrange 90 is a 60% sativa hybrid fit for a tropical oasis. It is named so because of its juicy nature with a nod to the iconic No.90 coffee shop and the method used to alert staff of police raids. Orange 90 is a hybrid of the past and the present with a fascinating history and a bright future.\u003c/p\u003e"",
    ""description"":  ""\u003cp\u003e[bt_bb_section layout=\u0026#8221;boxed_1200\u0026#8243; lazy_load=\u0026#8221;yes\u0026#8221; show_video_on_mobile=\u0026#8221;\u0026#8221;][bt_bb_row][bt_bb_column order=\u0026#8221;0\u0026#8243; lazy_load=\u0026#8221;yes\u0026#8221; width=\u0026#8221;2/3\u0026#8243; width_lg=\u0026#8221;2/3\u0026#8243; width_md=\u0026#8221;1/1\u0026#8243; width_sm=\u0026#8221;1/1\u0026#8243; width_xs=\u0026#8221;1/1\u0026#8243;][bt_bb_text ai_prompt_helper=\u0026#8221;eyJrZXl3b3JkcyI6IiIsInRvbmUiOiIiLCJsYW5ndWFnZSI6IiIsImxlbmd0aCI6IiJ9\u0026#8243;]\u003c/p\u003e\n\u003ch1 class=\""western\""\u003eOrange 90\u003c/h1\u003e\n\u003cp class=\""western\""\u003e\u003cem\u003e\u003cspan style=\""color: #0e101a\""\u003eAmsterdam\u0026#8217;s most famous orange\"
"thebulldogseeds.com","/wp/v2/media","https://thebulldogseeds.com/wp-json/wp/v2/media?per_page=1","200","application/json","array","author:number,description:object,meta:array<empty>,post:number,modified_gmt:string,class_list:array<string>,date:string,slug:string,type:string,ping_status:string,title:object,comment_status:string,link:string,modified:string,status:string,id:number,caption:object,source_url:string,media_details:object,mime_type:string,alt_text:string,media_type:string,featured_media:number,date_gmt:string,guid:object,template:string,_links:object","{
    ""id"":  4275,
    ""date"":  ""2025-08-21T08:03:28"",
    ""date_gmt"":  ""2025-08-21T08:03:28"",
    ""guid"":  {
                 ""rendered"":  ""https://thebulldogseeds.com/wp-content/uploads/2025/08/SeedStarterKit_mood_web_3.3.jpg""
             },
    ""modified"":  ""2025-08-21T08:04:27"",
    ""modified_gmt"":  ""2025-08-21T08:04:27"",
    ""slug"":  ""seedstarterkit_mood_web_3-3"",
    ""status"":  ""inherit"",
    ""type"":  ""attachment"",
    ""link"":  ""https://thebulldogseeds.com/the-bulldog-seeds-x-mills-nutrients-cannabis-seed-germination-tips-with-the-mills-seed-starter-kit/seedstarterkit_mood_web_3-3/"",
    ""title"":  {
                  ""rendered"":  ""Mills Seed Starter Kit – Step-by-Step Cannabis Seed Germination Kit.3""
              },
    ""author"":  5,
    ""featured_media"":  0,
    ""comment_status"":  ""open"",
    ""ping_status"":  ""closed"",
    ""template"":  """",
    ""meta"":  [

             ],
    ""class_list"":  [
                       ""post-4275"",
                       ""attachment"",
                       ""type-attachment"",
                       ""status-inherit"",
                       ""hentry""
                   ],
    ""description"":  {
                        ""rendered"":  ""\u003cp class=\""attachment\""\u003e\u003ca href=\u0027https://thebulldogseeds.com/wp-content/uploads/2025/08/SeedStarterKit_mood_web_3.3.jpg\u0027\u003e\u003cimg fetchpriority=\""high\"" decoding=\""async\"" width=\""300\"" height=\""200\"" src=\""https://thebulldogseeds.com/wp-content/uploads/"
"thebulldogseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/reviews/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v3/products/reviews/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/posts/(?P<parent>[\d]+)/revisions","https://thebulldogseeds.com/wp-json/wp/v2/posts/(?P<parent>[\d]+)/revisions","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/posts/(?P<id>[\d]+)/autosaves","https://thebulldogseeds.com/wp-json/wp/v2/posts/(?P<id>[\d]+)/autosaves","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/custom-fields/names","https://thebulldogseeds.com/wp-json/wc/v3/products/custom-fields/names","401","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/(?P<id>[\d]+)/duplicate","https://thebulldogseeds.com/wp-json/wc/v3/products/(?P<id>[\d]+)/duplicate","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/pages","https://thebulldogseeds.com/wp-json/wp/v2/pages?per_page=1","200","application/json","array","template:string,_links:object,id:number,type:string,menu_order:number,modified_gmt:string,slug:string,excerpt:object,author:number,featured_media:number,comment_status:string,modified:string,title:object,guid:object,yoast_head_json:object,date_gmt:string,parent:number,class_list:array<string>,content:object,ping_status:string,yoast_head:string,meta:object,status:string,date:string,link:string","{
    ""id"":  3457,
    ""date"":  ""2025-04-16T07:35:18"",
    ""date_gmt"":  ""2025-04-16T07:35:18"",
    ""guid"":  {
                 ""rendered"":  ""https://thebulldogseeds.com/?page_id=3457""
             },
    ""modified"":  ""2025-04-16T07:40:00"",
    ""modified_gmt"":  ""2025-04-16T07:40:00"",
    ""slug"":  ""420-promotion"",
    ""status"":  ""publish"",
    ""type"":  ""page"",
    ""link"":  ""https://thebulldogseeds.com/420-promotion/"",
    ""title"":  {
                  ""rendered"":  ""420 Promotion""
              },
    ""content"":  {
                    ""rendered"":  ""\t\t\u003cdiv data-elementor-type=\""wp-page\"" data-elementor-id=\""3457\"" class=\""elementor elementor-3457\"" data-elementor-post-type=\""page\""\u003e\n\t\t\t\t\u003cdiv class=\""elementor-element elementor-element-36fc22e e-flex e-con-boxed wpr-particle-no wpr-jarallax-no wpr-parallax-no wpr-sticky-section-no e-con e-child\"" data-id=\""36fc22e\"" data-element_type=\""container\""\u003e\n\t\t\t\t\t\u003cdiv class=\""e-con-inner\""\u003e\n\t\t\t\t\u003cdiv class=\""elementor-element elementor-element-52b9ae4 text-reveal elementor-widget elementor-widget-heading\"" data-id=\""52b9ae4\"" data-element_type=\""widget\"" data-widget_type=\""heading.default\""\u003e\n\t\t\t\t\u003cdiv class=\""elementor-widget-container\""\u003e\n\t\t\t\t\t\u003cp class=\""elementor-heading-title elementor-size-default\""\u003e420 promotion\u003c/p\u003e\t\t\t\t\u003c/div\u003e\n\t\t\t\t\u003c/div\u003e\n\t\t\t\t\u003cdiv class=\""elementor-element elementor-eleme"
"thebulldogseeds.com","/wc/store/products/(?P<slug>[\S]+)","https://thebulldogseeds.com/wp-json/wc/store/products/(?P<slug>[\S]+)","200","application/json","object","description:string,has_options:boolean,variation:string,on_sale:boolean,grouped_products:array<empty>,prices:object,review_count:number,low_stock_remaining:null,is_on_backorder:boolean,add_to_cart:object,is_in_stock:boolean,average_rating:string,categories:array<object>,short_description:string,brands:array<empty>,variations:array<object>,parent:number,attributes:array<object>,price_html:string,id:number,images:array<object>,permalink:string,slug:string,tags:array<empty>,extensions:object,type:string,sku:string,is_purchasable:boolean,stock_availability:object,sold_individually:boolean,name:string","{
    ""id"":  1429,
    ""name"":  ""Orange 90"",
    ""slug"":  """",
    ""parent"":  0,
    ""type"":  ""variable"",
    ""variation"":  """",
    ""permalink"":  ""https://thebulldogseeds.com/?post_type=product\u0026p=1429"",
    ""sku"":  ""Orange 90"",
    ""short_description"":  ""\u003cp class=\""Textbody\"" style=\""margin-bottom: 0cm\""\u003e\u003cem\u003eAmsterdam\u0026#8217;s most famous orange\u0026#8230; \u003c/em\u003eOrange 90 is a 60% sativa hybrid fit for a tropical oasis. It is named so because of its juicy nature with a nod to the iconic No.90 coffee shop and the method used to alert staff of police raids. Orange 90 is a hybrid of the past and the present with a fascinating history and a bright future.\u003c/p\u003e"",
    ""description"":  ""\u003cp\u003e[bt_bb_section layout=\u0026#8221;boxed_1200\u0026#8243; lazy_load=\u0026#8221;yes\u0026#8221; show_video_on_mobile=\u0026#8221;\u0026#8221;][bt_bb_row][bt_bb_column order=\u0026#8221;0\u0026#8243; lazy_load=\u0026#8221;yes\u0026#8221; width=\u0026#8221;2/3\u0026#8243; width_lg=\u0026#8221;2/3\u0026#8243; width_md=\u0026#8221;1/1\u0026#8243; width_sm=\u0026#8221;1/1\u0026#8243; width_xs=\u0026#8221;1/1\u0026#8243;][bt_bb_text ai_prompt_helper=\u0026#8221;eyJrZXl3b3JkcyI6IiIsInRvbmUiOiIiLCJsYW5ndWFnZSI6IiIsImxlbmd0aCI6IiJ9\u0026#8243;]\u003c/p\u003e\n\u003ch1 class=\""western\""\u003eOrange 90\u003c/h1\u003e\n\u003cp class=\""western\""\u003e\u003cem\u003e\u003cspan style=\""color: #0e101a\""\u003eAmsterdam\u0026#8217;s most famous orange\"
"thebulldogseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","https://thebulldogseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/categories/batch","https://thebulldogseeds.com/wp-json/wc/v3/products/categories/batch","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/product/(?P<id>[\d]+)/autosaves","https://thebulldogseeds.com/wp-json/wp/v2/product/(?P<id>[\d]+)/autosaves","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/media/(?P<id>[\d]+)/post-process","https://thebulldogseeds.com/wp-json/wp/v2/media/(?P<id>[\d]+)/post-process","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","https://thebulldogseeds.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/categories/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v3/products/categories/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","https://thebulldogseeds.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/shipping_classes/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v3/products/shipping_classes/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/media/(?P<id>[\d]+)/edit","https://thebulldogseeds.com/wp-json/wp/v2/media/(?P<id>[\d]+)/edit","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/variations","https://thebulldogseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/product/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wp/v2/product/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/store/products/brands/(?P<identifier>[\w-]+)","https://thebulldogseeds.com/wp-json/wc/store/products/brands/(?P<identifier>[\w-]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/tags/batch","https://thebulldogseeds.com/wp-json/wc/v2/products/tags/batch","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/attributes/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v3/products/attributes/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/store/products/attributes/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/store/products/attributes/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/pages/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wp/v2/pages/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/product_cat/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wp/v2/product_cat/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v3/products/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/categories/batch","https://thebulldogseeds.com/wp-json/wc/v2/products/categories/batch","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","https://thebulldogseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/suggested-products","https://thebulldogseeds.com/wp-json/wc/v3/products/suggested-products","401","application/json","text","",""
"thebulldogseeds.com","/wc/store/products/attributes/(?P<attribute_id>[\d]+)/terms","https://thebulldogseeds.com/wp-json/wc/store/products/attributes/(?P<attribute_id>[\d]+)/terms","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/pages/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wp/v2/pages/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/attributes","https://thebulldogseeds.com/wp-json/wc/v2/products/attributes","401","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/posts/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wp/v2/posts/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v2/products/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/store/products/tags","https://thebulldogseeds.com/wp-json/wc/store/products/tags","200","application/json","array","array<empty>",""
"thebulldogseeds.com","/wp/v2/product_brand/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wp/v2/product_brand/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/(?P<product_id>[\d]+)/variations/generate","https://thebulldogseeds.com/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/generate","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products","https://thebulldogseeds.com/wp-json/wc/v3/products?per_page=1","401","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/attributes/batch","https://thebulldogseeds.com/wp-json/wc/v3/products/attributes/batch","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/categories","https://thebulldogseeds.com/wp-json/wp/v2/categories","200","application/json","array","meta:array<empty>,name:string,id:number,slug:string,taxonomy:string,_links:object,description:string,parent:number,count:number,link:string,yoast_head:string,yoast_head_json:object","{
    ""id"":  67,
    ""count"":  0,
    ""description"":  """",
    ""link"":  ""https://thebulldogseeds.com/category/blog/"",
    ""name"":  ""Blog"",
    ""slug"":  ""blog"",
    ""taxonomy"":  ""category"",
    ""parent"":  0,
    ""meta"":  [

             ],
    ""yoast_head"":  ""\u003c!-- This site is optimized with the Yoast SEO plugin v26.0 - https://yoast.com/wordpress/plugins/seo/ --\u003e\n\u003ctitle\u003eBlog Archieven - The Bulldog Seeds\u003c/title\u003e\n\u003cmeta name=\""robots\"" content=\""index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1\"" /\u003e\n\u003clink rel=\""canonical\"" href=\""https://thebulldogseeds.com/category/blog/\"" /\u003e\n\u003cmeta property=\""og:locale\"" content=\""en_GB\"" /\u003e\n\u003cmeta property=\""og:type\"" content=\""article\"" /\u003e\n\u003cmeta property=\""og:title\"" content=\""Blog Archieven - The Bulldog Seeds\"" /\u003e\n\u003cmeta property=\""og:url\"" content=\""https://thebulldogseeds.com/category/blog/\"" /\u003e\n\u003cmeta property=\""og:site_name\"" content=\""The Bulldog Seeds\"" /\u003e\n\u003cmeta name=\""twitter:card\"" content=\""summary_large_image\"" /\u003e\n\u003cscript type=\""application/ld+json\"" class=\""yoast-schema-graph\""\u003e{\""@context\"":\""https://schema.org\"",\""@graph\"":[{\""@type\"":\""CollectionPage\"",\""@id\"":\""https://thebulldogseeds.com/category/blog/\"",\""url\"":\""https://thebulldogseeds.com/category/blog/\"",\""name\"":\""Blog Archieven - The Bulldog Seeds\"",\""isPartOf\"":{\""@id\"":\""https://thebulldogseeds.com/#webs"
"thebulldogseeds.com","/wc/store/products/collection-data","https://thebulldogseeds.com/wp-json/wc/store/products/collection-data","200","application/json","object","taxonomy_counts:null,stock_status_counts:null,price_range:null,rating_counts:null,attribute_counts:null","{
    ""price_range"":  null,
    ""attribute_counts"":  null,
    ""rating_counts"":  null,
    ""stock_status_counts"":  null,
    ""taxonomy_counts"":  null
}"
"thebulldogseeds.com","/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/store/products/categories/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wc/store/products/categories/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/tags","https://thebulldogseeds.com/wp-json/wc/v2/products/tags","401","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/reviews","https://thebulldogseeds.com/wp-json/wc/v3/products/reviews","401","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms","https://thebulldogseeds.com/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms","404","application/json","text","",""
"thebulldogseeds.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews","https://thebulldogseeds.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/brands/batch","https://thebulldogseeds.com/wp-json/wc/v3/products/brands/batch","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/(?P<product_id>[\d]+)/variations/batch","https://thebulldogseeds.com/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/batch","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/tags/batch","https://thebulldogseeds.com/wp-json/wc/v3/products/tags/batch","404","application/json","text","",""
"thebulldogseeds.com","/wp/v2/product","https://thebulldogseeds.com/wp-json/wp/v2/product","200","application/json","array","template:string,id:number,type:string,product_tag:array<empty>,modified_gmt:string,slug:string,excerpt:object,class_list:object,product_brand:array<empty>,featured_media:number,comment_status:string,modified:string,title:object,guid:object,yoast_head_json:object,date_gmt:string,_links:object,content:object,ping_status:string,yoast_head:string,meta:array<empty>,status:string,date:string,link:string,product_cat:array<number>","{
    ""id"":  4249,
    ""date"":  ""2025-08-15T16:40:27"",
    ""date_gmt"":  ""2025-08-15T16:40:27"",
    ""guid"":  {
                 ""rendered"":  ""https://thebulldogseeds.com/?post_type=product\u0026#038;p=4249""
             },
    ""modified"":  ""2025-08-15T16:40:28"",
    ""modified_gmt"":  ""2025-08-15T16:40:28"",
    ""slug"":  ""mills-seed-starter-kit-the-bulldog-seeds-x-mills-nutrients"",
    ""status"":  ""publish"",
    ""type"":  ""product"",
    ""link"":  ""https://thebulldogseeds.com/product/mills-seed-starter-kit-the-bulldog-seeds-x-mills-nutrients/"",
    ""title"":  {
                  ""rendered"":  ""Mills Seed Starter Kit — The Bulldog Seeds x Mills Nutrients""
              },
    ""content"":  {
                    ""rendered"":  ""\u003cp\u003e\u003cstrong\u003eWhat you get: Mills Seed Starter Kit\u003c/strong\u003e\u003c/p\u003e\n\u003cul\u003e\n\u003cli\u003eOfficial The Bulldog Seeds and Mills Nutrients collaboration\u003c/li\u003e\n\u003cli\u003eCollector tin with four starter plugs and reusable cell tray\u003c/li\u003e\n\u003cli\u003eMills Start R sample for root support in the first days\u003c/li\u003e\n\u003cli\u003eClear humidity bag to create a simple micro greenhouse\u003c/li\u003e\n\u003cli\u003eStep-by-step germination guide for an easy setup\u003c/li\u003e\n\u003c/ul\u003e\n\u003cp\u003e\u0026nbsp;\u003c/p\u003e\n\u003cp\u003e\u003cstrong\u003eStep-by-step instruction video\u003c/strong\u003e\u003c/p\u003e\n\u003cdiv style=\""width: 800px;\"" class=\""wp-video\""\u003e"
"thebulldogseeds.com","/wp/v2/categories/(?P<id>[\d]+)","https://thebulldogseeds.com/wp-json/wp/v2/categories/(?P<id>[\d]+)","404","application/json","text","",""
"thebulldogseeds.com","/wc/v3/products/batch","https://thebulldogseeds.com/wp-json/wc/v3/products/batch","404","application/json","text","",""
